Province;Regency;Category;Name;Price;Rating;Jumlah Rating
West Sumatra;Kota Bukittinggi;Sejarah;Cagar Alam Batang Palupuah;;;
West Sumatra;Kota Bukittinggi;Sejarah;Pincuran Gadang Old Mosque;;4.8;53
West Sumatra;Kota Bukittinggi;Sejarah;Pincuran Gadang;;4.9;7
West Sumatra;Kota Padang ;Religi;Masjid Raya Sumatera Barat;;4.8;19,408
West Sumatra;Kota Padang ;Alam;Padang Beach;;4.5;6,339
West Sumatra;Kota Padang ;Sejarah;Museum Adityawarman;;4.4;3,137
West Sumatra;Kota Padang ;Alam;Siti Nurbaya Bridge;;4.6;2,185
West Sumatra;Kota Padang ;Sejarah;Monumen Merpati Perdamaian;;4.4;6,672
West Sumatra;Kota Padang ;Alam;Air Manis;;;
West Sumatra;Kota Padang ;Alam;Great Mosque Nurul Iman Padang;;4.7;3,235
West Sumatra;Kota Padang ;Alam;Christine Hakim Idea Park;;4.4;4,771
West Sumatra;Kota Padang ;Alam;Al-Hakim Mosque;;4.9;2,55
West Sumatra;Kota Padang ;Alam;Imam Bonjol Square;;4.4;3,439
West Sumatra;Kota Padang ;Sejarah;Monumen Gempa Padang;;4.6;1,837
West Sumatra;Kota Padang ;Alam;Taplau Padang;;4.5;1,383
West Sumatra;Kota Padang ;Alam;Cultural Park West Sumatra Province;;4.5;824
West Sumatra;Kota Padang ;Alam;Pantai Puruih Padang;;4.5;946
West Sumatra;Kota Padang ;Alam;Taman Siti Nurbaya;;4.6;500
West Sumatra;Kota Padang ;Alam;Air Manis Beach;;4.2;3,701
West Sumatra;Kota Padang ;Alam;Batu Malin Kundang;;4.1;2,175
West Sumatra;Kota Padang ;Alam;West Bungus;;;
West Sumatra;Kota Padang ;Alam;Jambak Sand Beach;;4.3;782
West Sumatra;Kota Padang ;Alam;Pemandian Lumin;;4.4;953
West Sumatra;Kota Padang ;Alam;Pantai Carolina Bungus (Carolina Beach);;4.2;1,031
West Sumatra;Kota Padang ;Alam;Ocean coast (Taplau);;4.3;403
West Sumatra;Kota Padang ;Alam;Pantai Nirwana;;4.2;737
West Sumatra;Kota Padang ;Alam;Kelenteng See Hin Kiong;;4.6;535
West Sumatra;Kota Padang ;Alam;Kawasan Wisata Kuliner Pantai Padang;;4.4;549
West Sumatra;Kota Padang ;Alam;Pemandian Lubuk Tampuruang;;4.5;277
West Sumatra;Kota Padang ;Alam;Pantai Tabing Pasir Putih;;4.4;559
West Sumatra;Kota Padang ;Alam;Pemandian Lori Lubuk Minturun;;4.5;205
West Sumatra;Kota Padang ;Alam;Pantai Padang;;4.5;354
West Sumatra;Kota Padang ;Alam;Danau Cimpago;;4.3;664
West Sumatra;Kota Padang ;Religi;Masjid Al-Irsyad;;4.7;106
West Sumatra;Kota Padang ;Religi;Masjid Muhammadan;;4.8;281
West Sumatra;Kota Padang ;Alam;Puncak Bukit Gado-gado;;4.6;218
West Sumatra;Kota Padang ;Alam;Kolam Renang Teratai;;4.2;809
West Sumatra;Kota Padang ;Alam;Yangi Beach Cafe;;4.3;421
West Sumatra;Kota Padang ;Religi;Gantiang Grand Mosque;;4.8;169
West Sumatra;Kota Padang ;Religi;Masjid Nurzikrillah;;4.7;227
West Sumatra;Kota Padang ;Alam;Arau Mini Waterpark, Cafe and Resto;;4.2;483
West Sumatra;Kota Padang ;Alam;Sako Beach;;4.2;331
West Sumatra;Kota Padang ;Alam;Taman Muaro Lasak;;4.3;107
West Sumatra;Kota Padang ;Alam;Pantai Air Manis;;4.2;2,165
West Sumatra;Kota Padang ;Alam;Jambak Sea Turtle Camp;;4.6;154
West Sumatra;Kota Padang ;Alam;Pantai Ujuang Batu;;4.3;297
West Sumatra;Kota Padang ;Alam;Pantai Padang Purus;;4.4;133
West Sumatra;Kota Padang ;Alam;Pantai Gajah Padang;;4.2;374
West Sumatra;Kota Padang ;Alam;Pasir Jambak Beach;;4.4;123
West Sumatra;Kota Padang ;Alam;wisata pulau mandeh;;5.0;3
West Sumatra;Kota Padang ;Alam;Pantai Pesona;;4.4;94
West Sumatra;Kota Padang ;Alam;Eks De Javasche Bank te Padang;;4.4;70
West Sumatra;Kota Padang ;Alam;Sitti hill Nurbaya;;4.4;87
West Sumatra;Kota Padang ;Alam;Bendungan Niagara Koto Pulai;;4.2;158
West Sumatra;Kota Padang ;Alam;Taman Nirwana;;4.2;146
West Sumatra;Kota Padang ;Alam;Taplau Pantai Padang;;4.7;32
West Sumatra;Kota Padang ;Alam;Nobita Hill;;4.5;149
West Sumatra;Kota Padang ;Alam;Museum Rumah Kelahiran Bagindo Aziz Chan;;4.4;38
West Sumatra;Kota Padang ;Alam;Padang Private Driver;;4.8;6
West Sumatra;Kota Padang ;Alam;Mentawai Experience Travel;;5.0;7
West Sumatra;Kota Padang ;Alam;Keuskupan Padang;;4.8;29
West Sumatra;Kota Padang ;Alam;Kampung Adat Rimbo Tarok;;5.0;6
West Sumatra;Kota Padang ;Alam;Lubang Jepang, Gunung Pangilun;;4.3;11
West Sumatra;Kota Padang ;Alam;Menara Masjid Raya Sumatera Barat;;5.0;16
West Sumatra;Kota Padang ;Alam;Pantai Pinus Tabing;;4.9;11
West Sumatra;Kota Padang ;Alam;Outbound Training Padang;;5.0;5
West Sumatra;Kota Padang ;Alam;Stasiun Teluk Bayur;;4.4;5
West Sumatra;Kota Padang ;Alam;Gunung Padang;;4.2;101
West Sumatra;Kota Padang ;Alam;Marawa Beach Club;;3.9;1,194
West Sumatra;Kota Padang ;Alam;Makam Siti Nurbaya;;4.0;3
West Sumatra;Kota Padang ;Alam;Silo Gunung;;4.3;6
West Sumatra;Kota Padang ;Alam;Muaro Anai;;4.1;33
West Sumatra;Kota Padang ;Alam;Tempat foto;;;
West Sumatra;Kota Padang ;Alam;Air Terjun Sarasah;;4.3;123
West Sumatra;Kota Padang ;Alam;Air Terjun Timbulun;;4.6;18
West Sumatra;Kota Padang ;Alam;Lubuk Paraku;;4.3;211
West Sumatra;Kota Padang ;Alam;Air terjun Lubuk Hitam;;4.9;17
West Sumatra;Kota Padang ;Alam;Panorama 2 Sitinjau Lauik;;4.5;994
West Sumatra;Kota Padang ;Alam;Lubuk Ngalauan - River Bangek;;4.8;75
West Sumatra;Kota Padang ;Alam;Pulau Pasumpahan;;4.6;850
West Sumatra;Kota Padang ;Alam;Banana River, Padang Kota subdistrict Bungus;;4.4;495
West Sumatra;Kota Padang ;Alam;Air Terjun Lubuak Rantiang;;4.4;5
West Sumatra;Kota Padang ;Alam;Pulau Pisang Gadang;;4.9;8
West Sumatra;Kota Padang ;Alam;Pulau Sauh;;4.3;4
West Sumatra;Kota Padang ;Alam;Ngungun Saok;;4.7;122
West Sumatra;Kota Padang ;Alam;Tanjakan sitinjau lauik;;4.4;20
West Sumatra;Kota Padang ;Alam;Pasumpahan;;4.6;424
West Sumatra;Kota Padang ;Alam;Lake Maninjau;;4.6;1,251
West Sumatra;Kota Padang ;Alam;Tapian Puti;;4.6;22
West Sumatra;Kota Padang ;Alam;Pulau Pandan;;4.9;17
West Sumatra;Kota Padang Panjang;;;;;
West Sumatra;Kota Pariaman;;;;;
West Sumatra;Kota Payakumbuh;;;;;
West Sumatra;Kota Sawahlunto;;;;;
West Sumatra;Kota Solok;;;;;
Bengkulu;Kabupaten Bengkulu Selatan;;;;;
Bengkulu;Kabupaten Bengkulu Tengah;;;;;
Bengkulu;Kabupaten Bengkulu Utara;;;;;
Bengkulu;Kabupaten Kaur;;;;;
Bengkulu;Kabupaten Kepahiang;;;;;
Bengkulu;Kabupaten Lebong;;;;;
Bengkulu;Kabupaten Mukomuko;;;;;
Bengkulu;Kabupaten Rejang Lebong;;;;;
Bengkulu;Kabupaten Seluma;;;;;
Riau;Kabupaten Bengkalis;;;;;
Riau;Kabupaten Indragiri Hilir;;;;;
Riau;Kabupaten Indragiri Hulu;;;;;
Riau;Kabupaten Kampar;;;;;
Riau;Kabupaten Kepulauan Meranti;;;;;
Riau;Kabupaten Kuantan Singingi;;;;;
Riau;Kabupaten Pelalawan;;;;;
Riau;Kabupaten Rokan Hilir;;;;;
Riau;Kabupaten Rokan Hulu;;;;;
Riau;Kabupaten Siak;;;;;
Riau;Kota Dumai;;;;;
Riau;Kota Pekanbaru;;;;;
Riau Islands;Kabupaten Bintan;;;;;
Riau Islands;Kabupaten Karimun;;;;;
Riau Islands;Kabupaten Kepulauan Anambas;;;;;
Riau Islands;Kabupaten Lingga;;;;;
Riau Islands;Kabupaten Natuna;;;;;
Riau Islands;Kota Batam;;;;;
Riau Islands;Kota Tanjungpinang;;;;;
Jambi;Kabupaten Batanghari;;;;;
Jambi;Kabupaten Bungo;;;;;
Jambi;Kabupaten Kerinci;Alam;Tugu Macan;;4.4;1,436
Jambi;Kabupaten Kerinci;Alam;Air Terjun Telun Berasap;;4.4;787
Jambi;Kabupaten Kerinci;Alam;Lake Kaco;;4.6;163
Jambi;Kabupaten Kerinci;Alam;Danau lingkat;;4.4;187
Jambi;Kabupaten Kerinci;Alam;Shelter 3 Mount Kerinci;;4.7;197
Jambi;Kabupaten Kerinci;Alam;Pantai Indah Koto Petai;;4.3;201
Jambi;Kabupaten Kerinci;Alam;Masjid Keramat Koto Tuo;;4.5;93
Jambi;Kabupaten Kerinci;Alam;Kebun Teh Kayu Aro;;4.6;84
Jambi;Kabupaten Kerinci;Alam;Mountain Kerinci;;4.8;129
Jambi;Kabupaten Kerinci;Alam;Panorama Bukit Tirai Embun Danau Tinggi;;4.6;114
Jambi;Kabupaten Kerinci;Alam;Taman Wisata Ayla;;4.5;97
Jambi;Kabupaten Kerinci;Alam;Pantai Pasir Panjang Desa Tanjung Tanah;;4.2;256
Jambi;Kabupaten Kerinci;Alam;Gunung Tujuh;;4.5;46
Jambi;Kabupaten Kerinci;Alam;Rawa Bento;;4.6;65
Jambi;Kabupaten Kerinci;Alam;Kerinci Seblat National Park;;4.6;13
Jambi;Kabupaten Kerinci;Alam;Taman Putri Tunggal;;4.3;116
Jambi;Kabupaten Kerinci;Alam;Taman Bukit Tengah;;4.2;107
Jambi;Kabupaten Kerinci;Alam;Air Terjun Pancaro Rayo;;4.7;32
Jambi;Kabupaten Kerinci;Alam;Taman Husein;;4.1;87
Jambi;Kabupaten Kerinci;Alam;Gunung Kerinci;;4.8;28
Jambi;Kabupaten Kerinci;Alam;Air Terjun Sungai Medang;;4.4;30
Jambi;Kabupaten Kerinci;Alam;Air Panas Semurup;;4.0;428
Jambi;Kabupaten Kerinci;Alam;Tugu Yudha;;5.0;13
Jambi;Kabupaten Kerinci;Alam;Camping Ground Bukit Tirai Embun-Kerinci;;4.6;11
Jambi;Kabupaten Kerinci;Alam;Taman Pertiwi;;4.0;254
Jambi;Kabupaten Kerinci;Alam;Danau Belibis;;4.4;28
Jambi;Kabupaten Kerinci;Alam;Khayangan Valley Waterfall;;4.3;27
Jambi;Kabupaten Kerinci;Alam;Air Terjun Arai Indah;;4.3;14
Jambi;Kabupaten Kerinci;Alam;Lake Kerinci;;4.3;255
Jambi;Kabupaten Kerinci;Alam;Air Terjun Pendung Mudik;;4.2;12
Jambi;Kabupaten Kerinci;Alam;Maro Alam Sungai Keluang;;4.3;4
Jambi;Kabupaten Kerinci;Alam;Gao Semurup;;4.0;212
Jambi;Kabupaten Kerinci;Alam;Gunung Tujuh;;4.0;7
Jambi;Kabupaten Kerinci;Alam;Danau Duo;;4.8;8
Jambi;Kabupaten Kerinci;Alam;Gunung Kunyit;;4.9;7
Jambi;Kabupaten Kerinci;Alam;Wisata alam desa danau tinggi;;4.1;8
Jambi;Kabupaten Kerinci;Alam;Gunung Raya;;5.0;1
Jambi;Kabupaten Kerinci;Alam;Lake Gunung Tujuh;;4.8;67
Jambi;Kabupaten Kerinci;Alam;Aroma Pecco;;3.9;350
Jambi;Kabupaten Kerinci;Alam;Danau Nyalo;;3.6;9
Jambi;Kabupaten Kerinci;Alam;Pemandian air panas sungai medang;;1.0;1
Jambi;Kabupaten Merangin;;;;;
Jambi;Kabupaten Muaro Jambi;;;;;
Jambi;Kabupaten Sarolangun;;;;;
Jambi;Kabupaten Tanjung Jabung Barat;;;;;
Jambi;Kabupaten Tanjung Jabung Timur;;;;;
Jambi;Kabupaten Tebo;;;;;
Jambi;Kota Jambi;;;;;
Jambi;Kota Sungai Penuh;Religi;Pondok Tinggi Grand Mosque;;4.8;395
Jambi;Kota Sungai Penuh;Alam;Bukit Khayangan, Sungai Penuh, Kerinci;;4.5;1,312
Jambi;Kota Sungai Penuh;Alam;Taman Putri Tunggal;;4.3;116
Jambi;Kota Sungai Penuh;Alam;Bukit Impian;;4.2;199
Jambi;Kota Sungai Penuh;Alam;Air Terjun Sungai Medang;;4.4;30
Jambi;Kota Sungai Penuh;Alam;Pantai Indah Koto Petai;;4.3;201
Jambi;Kota Sungai Penuh;Alam;Pantai Pasir Panjang Desa Tanjung Tanah;;4.2;256
Jambi;Kota Sungai Penuh;Alam;Air Panas Semurup;;4.0;428
Jambi;Kota Sungai Penuh;Alam;Gao Semurup;;4.0;212
Jambi;Kota Sungai Penuh;Alam;Pemandian air panas sungai medang;;1.0;1
Lampung;Kabupaten Lampung Barat;;;;;
Lampung;Kabupaten Lampung Selatan;;;;;
Lampung;Kabupaten Lampung Tengah;;;;;
Lampung;Kabupaten Lampung Timur;;;;;
Lampung;Kabupaten Lampung Utara;;;;;
Lampung;Kabupaten Mesuji;;;;;
Lampung;Kabupaten Pesawaran;;;;;
Lampung;Kabupaten Pesisir Barat;;;;;
Lampung;Kabupaten Pringsewu;;;;;
Lampung;Kabupaten Tanggamus;;;;;
Lampung;Kabupaten Tulang Bawang;;;;;
Lampung;Kabupaten Tulang Bawang Barat;;;;;
Lampung;Kabupaten Way Kanan;;;;;
Lampung;Kota Bandar Lampung;;;;;
Lampung;Kota Metro;;;;;
Bangka Belitung Islands;Kabupaten Bangka;;;;;
Bangka Belitung Islands;Kabupaten Bangka Barat;;;;;
Bangka Belitung Islands;Kabupaten Bangka Selatan;;;;;
Bangka Belitung Islands;Kabupaten Bangka Tengah;;;;;
Bangka Belitung Islands;Kabupaten Belitung;;;;;
Bangka Belitung Islands;Kabupaten Belitung Timur;;;;;
Bangka Belitung Islands;Kota Pangkal Pinang;;;;;
West Kalimantan;Kabupaten Bengkayang;;;;;
West Kalimantan;Kabupaten Kapuas Hulu ;;;;;
West Kalimantan;Kabupaten Kayong Utara;;;;;
West Kalimantan;Kabupaten Ketapang;;;;;
West Kalimantan;Kabupaten Kubu Raya;;;;;
West Kalimantan;Kabupaten Landak;;;;;
West Kalimantan;Kabupaten Melawi ;;;;;
West Kalimantan;Kabupaten Mempawah;;;;;
West Kalimantan;Kabupaten Sambas;;;;;
West Kalimantan;Kabupaten Sanggau ;;;;;
West Kalimantan;Kabupaten Sekadau ;;;;;
West Kalimantan;Kabupaten Sintang;;;;;
West Kalimantan;Kota Pontianak;;;;;
West Kalimantan;Kota Singkawang;;;;;
